# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     775.702       37.000       79.723     1568.629
     776.704       38.000       79.750     1568.629
     777.705       39.000       79.750     1568.629
     778.705       39.000       79.750     1568.629
     779.706       39.000       79.750     1568.629
     780.707       39.000       79.750     1568.629
     781.708       36.000       79.750     1568.629
     782.709       36.000       79.750     1568.629
     783.710       40.000       79.750     1568.629
     784.711       39.000       79.750     1568.629
     785.712       37.000       79.750     1568.629
     786.713       38.000       79.750     1568.629
     787.713       36.000       79.750     1568.629
     788.714       39.000       80.008     1568.629
     789.715       40.900       80.008     1568.629
     790.715       39.000       80.008     1568.629
     791.716       39.000       80.008     1568.629
     792.717       38.000       80.008     1568.629
     793.718       37.000       80.008     1568.629
     794.718       38.000       80.008     1568.629
     795.720       44.900       79.887     1568.629
     796.721       40.900       79.711     1568.629
     797.721       41.000       80.051     1568.629
     798.723       56.900       80.320     1568.629
     799.724       56.900       79.531     1568.629
     800.725       62.900       80.062     1568.629
     801.726       64.900       79.820     1568.629
     802.727       57.900       79.836     1568.629
     803.729       64.900       79.852     1568.629
     804.730       63.900       80.113     1568.629
     805.731       73.900       80.129     1568.629
     806.732       68.900       79.883     1568.629
     807.733       67.900       79.898     1568.758
     808.734       70.900       79.914     1568.758
     809.735       70.900       79.930     1568.758
     810.736       69.900       79.945     1568.758
     811.737       67.000       80.211     1568.758
     812.738       64.900       79.969     1568.758
     813.738       67.000       79.984     1568.758
     814.740       68.900       79.480     1568.758
     815.741       71.900       80.012     1568.758
     816.742       73.900       85.957     1568.758
     817.743       64.900       84.426     1568.758
     818.745       65.900       89.332     1568.758
     819.745       65.000       89.344     1568.758
     820.746       62.900       89.355     1568.758
     821.747       60.900       89.629     1568.758
     822.748       57.900       89.121     1568.758
     823.749       61.000       89.395     1568.758
     824.750       55.900       89.664     1568.758
     825.751       53.900       89.652     1568.758
     826.753       51.900       79.816     1568.758
     827.754       49.000       87.805     1568.758
     828.755       46.900       87.969     1568.758
     829.756       45.900       79.555     1568.758
     830.757       46.900       76.133     1568.758
     831.758       44.900       76.297     1568.758
     832.759       47.000       77.777     1568.758
     833.760       45.900       80.004     1568.758
     834.761       48.000       80.191     1568.758
     835.762       49.900       79.922     1568.758
     836.763       51.000       89.707     1568.758
     837.764       51.900       79.691     1568.758
     838.765       51.900       79.965     1568.758
     839.766       52.900       80.234     1568.758
     840.767       49.900       79.676     1568.758
     841.768       43.000       80.035     1568.758
     842.769       42.000       79.859     1568.758
     843.769       44.000       79.684     1568.758
     844.771       39.000       80.484     1568.758
     845.772       37.000       80.254     1568.758
     846.773       44.000       80.133     1568.758
     847.773       37.000       79.672     1568.758
     848.774       33.000       79.672     1568.758
     849.774       35.000       79.957     1568.902
     850.774       36.000       79.957     1568.902
     851.775       39.000       80.266     1568.902
     852.775       32.000       80.266     1568.902
     853.776       36.000       80.266     1568.902
     854.777       38.000       80.062     1568.902
     855.777       36.000       80.062     1568.902
     856.778       37.000       79.832     1568.902
     857.780       40.000       79.934     1568.902
     858.780       45.000       80.301     1568.902
     859.781       37.000       80.301     1568.902
     860.782       34.000       80.301     1568.902
     861.782       40.000       79.895     1568.902
     862.783       42.000       79.977     1568.902
     863.784       37.000       80.004     1568.902
     864.785       41.000       80.082     1568.902
     865.786       40.900       80.395     1568.902
     866.786       47.000       80.762     1568.902
     867.787       51.000       82.012     1568.902
     868.789       56.900       82.539     1568.902
     869.789       62.000       82.039     1568.902
     870.789       52.000       82.309     1568.902
     871.790       52.900       82.320     1568.902
     872.792       59.900       82.070     1568.902
     873.793       64.900       82.336     1568.902
     874.793       67.000       82.090     1568.902
     875.794       72.900       82.102     1568.902
     876.795       69.900       82.113     1568.902
     877.797       66.900       82.633     1568.902
     878.797       65.000       82.129     1568.902
     879.798       57.900       82.145     1568.902
     880.799       62.900       82.160     1568.902
     881.801       65.900       82.684     1568.902
     882.801       66.000       82.184     1568.902
     883.802       66.900       82.195     1568.902
     884.802       72.000       82.211     1568.902
     885.803       73.000       82.219     1568.902
     886.803       67.000       82.234     1568.902
     887.803       71.000       82.242     1569.035
     888.805       65.900       82.508     1569.035
     889.805       66.000       82.254     1569.035
     890.806       71.900       82.004     1569.035
     891.807       67.900       82.016     1569.035
     892.808       65.000       82.531     1569.035
     893.808       63.000       82.285     1569.035
     894.809       65.900       82.043     1569.035
     895.810       69.900       82.316     1569.035
     896.811       65.000       82.074     1569.035
     897.812       64.900       82.082     1569.035
     898.813       67.900       82.355     1569.035
     899.813       62.000       82.367     1569.035
     900.814       65.900       82.375     1569.035
     901.816       69.900       82.133     1569.035
     902.817       66.900       82.141     1569.035
     903.818       63.900       82.414     1569.035
     904.819       69.000       82.422     1569.035
     905.820       68.900       82.176     1569.035
     906.820       62.000       81.934     1569.035
     907.821       57.900       82.203     1569.035
     908.821       62.000       82.215     1569.035
     909.823       64.900       82.230     1569.035
     910.823       66.900       82.246     1569.035
     911.824       67.000       82.262     1569.035
     912.825       61.900       82.273     1569.035
     913.826       68.900       82.535     1569.035
     914.827       58.900       82.031     1569.035
     915.828       59.000       82.562     1569.035
     916.828       59.000       82.309     1569.035
     917.829       66.900       82.324     1569.035
     918.830       73.900       82.340     1569.035
     919.830       64.000       82.355     1569.035
     920.831       78.000       82.371     1569.035
     921.832       71.900       82.379     1569.035
     922.833       61.000       82.133     1569.035
     923.834       63.900       82.148     1569.035
     924.835       63.900       82.160     1569.035
     925.836       63.000       82.172     1569.035
     926.837       61.900       82.441     1569.168
     927.837       56.000       82.195     1569.168
     928.838       61.900       81.949     1569.168
     929.839       60.900       81.961     1569.168
     930.841       64.900       81.977     1569.168
     931.842       67.900       81.992     1569.168
     932.842       70.000       82.008     1569.168
     933.843       65.900       83.828     1569.168
     934.845       59.900       89.246     1569.168
     935.845       65.000       88.742     1569.168
     936.846       60.900       89.777     1569.168
     937.848       56.900       91.855     1569.168
     938.848       61.000       92.387     1569.168
     939.849       57.900       91.887     1569.168
     940.850       63.900       91.383     1569.168
     941.850       62.000       92.168     1569.168
     942.851       61.000       91.918     1569.168
     943.851       61.000       91.664     1569.168
     944.851       61.000       91.930     1569.168
     945.852       61.000       86.270     1569.168
     946.853       62.900       91.691     1569.168
     947.853       56.000       91.965     1569.168
     948.854       55.000       92.234     1569.168
     949.855       54.900       92.250     1569.168
     950.855       59.000       92.266     1569.168
     951.857       55.900       92.020     1569.168
     952.857       57.000       92.035     1569.168
     953.857       56.000       92.051     1569.168
     954.858       60.000       71.984     1569.168
     955.859       55.900       75.859     1569.168
     956.860       53.000       78.188     1569.168
     957.861       53.900       82.840     1569.168
     958.862       52.900       82.332     1569.168
     959.863       47.900       81.746     1569.168
     960.864       53.000       82.246     1569.168
     961.865       50.900       82.512     1569.168
     962.866       50.900       82.527     1569.168
     963.867       51.900       82.285     1569.168
     964.868       53.000       82.301     1569.301
     965.869       52.900       82.824     1569.301
     966.870       48.900       82.809     1569.301
     967.870       49.000       82.246     1569.301
     968.871       43.000       82.383     1569.301
     969.871       40.000       82.512     1569.301
     970.872       52.900       86.078     1569.301
     971.873       55.000       86.324     1569.301
     972.874       54.900       86.312     1569.301
     973.875       51.900       86.586     1569.301
     974.876       52.000       86.570     1569.301
     975.877       50.000       86.555     1569.301
     976.878       51.000       86.020     1569.301
     977.879       51.900       86.285     1569.301
     978.880       50.900       86.527     1569.301
     979.881       52.000       86.508     1569.301
     980.881       49.000       86.211     1569.301
     981.882       47.900       86.402     1569.301
     982.883       45.000       86.281     1569.301
     983.884       42.000       86.617     1569.301
     984.885       46.900       86.293     1569.301
     985.886       38.000       86.578     1569.301
     986.886       39.000       86.633     1569.301
     987.888       38.000       86.430     1569.301
     988.889       52.900       86.410     1569.301
     989.890       50.900       85.855     1569.301
     990.891       39.000       86.684     1569.301
     991.892       43.000       87.047     1569.301
     992.893       47.900       86.953     1569.301
     993.894       50.900       87.402     1569.301
     994.895       51.900       87.418     1569.301
     995.896       50.900       87.176     1569.301
     996.897       53.000       87.449     1569.301
     997.898       50.000       87.461     1569.301
     998.899       50.900       88.242     1569.301
     999.900       46.900       88.660     1569.301
    1000.901       49.000       88.102     1569.301
    1001.901       51.000       88.375     1569.301
    1002.902       46.000       89.340     1569.301
    1003.903       50.900       90.094     1569.301
    1004.904       47.000       90.312     1569.301
    1005.905       49.900       90.812     1569.301
    1006.906       57.900       92.113     1569.301
    1007.907       60.900       91.871     1569.301
    1008.908       61.000       91.887     1569.301
    1009.909       59.900       92.926     1569.301
    1010.910       59.900       92.426     1569.301
    1011.911       71.900       92.695     1569.301
    1012.911       69.000       93.223     1569.465
    1013.911       61.000       92.457     1569.465
    1014.913       61.900       92.984     1569.465
    1015.913       68.000       92.742     1569.465
    1016.914       64.000       92.758     1569.465
    1017.915       70.900       92.512     1569.465
    1018.916       53.000       92.445     1569.465
    1019.917       65.900       92.977     1569.465
    1020.918       66.900       92.734     1569.465
    1021.919       66.000       92.492     1569.465
    1022.919       68.000       92.758     1569.465
    1023.920       59.900       92.770     1569.465
    1024.921       51.900       92.785     1569.465
    1025.921       54.000       92.539     1569.465
    1026.922       53.000       93.062     1569.465
    1027.922       51.000       92.562     1569.465
    1028.923       49.000       92.824     1569.465
    1029.924       49.900       92.840     1569.465
    1030.925       54.000       92.598     1569.465
    1031.926       62.900       92.863     1569.465
    1032.927       63.000       92.879     1569.465
    1033.927       68.000       92.633     1569.465
    1034.928       76.000       92.906     1569.465
    1035.929       78.900       92.660     1569.465
    1036.930       75.900       92.676     1569.465
    1037.931       77.900       92.688     1569.465
    1038.932       79.000       92.699     1569.465
    1039.933       76.900       92.961     1569.465
    1040.933       72.000       92.973     1569.465
    1041.935       79.900       92.719     1569.465
    1042.935       70.000       92.992     1569.465
    1043.936       72.900       93.266     1569.465
    1044.937       71.900       92.758     1569.465
    1045.938       78.900       92.770     1569.465
    1046.938       76.000       92.777     1569.465
    1047.939       74.900       92.523     1569.465
    1048.940       74.000       92.789     1569.465
    1049.941       60.900       92.547     1569.465
    1050.941       56.000       92.816     1569.465
    1051.942       53.000       92.828     1569.465
    1052.943       49.900       92.836     1569.465
    1053.944       50.900       92.590     1569.465
    1054.945       53.000       93.379     1569.465
    1055.946       55.900       95.453     1569.465
    1056.947       57.900       96.500     1569.465
    1057.948       58.900       93.164     1569.465
    1058.949       66.000       97.562     1569.465
    1059.950       63.900       98.609     1569.465
    1060.951       66.900       98.621     1569.465
    1061.952       68.900       98.375     1569.465
    1062.953       75.000       98.391     1569.465
    1063.953       84.000       98.664     1569.465
    1064.955       85.900       98.938     1569.465
    1065.956       81.900       98.430     1569.465
    1066.957       80.900       97.926     1569.465
    1067.958       67.900       98.449     1569.465
    1068.959       66.900       98.465     1569.465
    1069.959       70.000       90.770     1569.465
    1070.960       72.000       98.492     1569.465
    1071.961       74.900       97.988     1569.465
    1072.962       74.900       78.172     1569.465
    1073.964       71.900       84.879     1569.465
    1074.965       71.900       86.441     1569.465
    1075.966       72.900       89.289     1569.465
    1076.967       75.000       93.172     1569.465
    1077.967       75.000       92.930     1569.465
    1078.968       78.900       89.594     1569.465
    1079.969       76.900       92.445     1569.465
    1080.970       79.900       85.238     1569.465
    1081.971       75.900       92.723     1569.465
    1082.971       78.000       92.996     1569.465
    1083.973       69.900       88.883     1569.465
    1084.973       66.000       88.887     1569.465
    1085.974       62.900       88.902     1569.465
    1086.975       63.900       88.914     1569.465
    1087.977       63.900       88.930     1569.465
    1088.978       58.900       89.195     1569.465
    1089.979       67.900       88.688     1569.465
    1090.980       62.900       88.961     1569.465
    1091.981       63.900       88.969     1569.465
    1092.982       59.900       88.723     1569.465
    1093.983       59.900       88.996     1569.465
    1094.985       61.900       88.754     1569.465
    1095.985       64.000       88.508     1569.465
    1096.986       58.000       89.035     1569.465
    1097.986       59.000       89.051     1569.465
    1098.987       60.900       88.801     1569.465
    1099.988       59.000       89.328     1569.465
    1100.989       57.900       88.562     1569.465
    1101.990       58.900       88.824     1569.465
    1102.991       61.000       89.086     1569.465
    1103.992       64.900       89.359     1569.465
    1104.993       70.900       88.859     1569.465
    1105.994       70.900       88.875     1569.465
    1106.994       64.000       89.148     1569.465
    1107.995       62.000       88.645     1569.465
    1108.995       61.000       89.160     1569.465
    1109.996       56.900       88.891     1569.465
    1110.997       54.900       89.152     1569.465
    1111.997       58.000       88.906     1569.465
    1112.998       54.900       88.922     1569.465
    1114.000       56.900       88.672     1569.465
    1115.001       55.900       89.199     1569.465
    1116.002       56.900       88.695     1569.465
    1117.002       57.000       88.707     1569.465
    1118.004       54.900       88.980     1569.465
    1119.005       53.900       88.992     1569.465
    1120.005       56.000       89.004     1569.465
    1121.006       55.900       89.020     1569.465
    1122.007       52.000       88.750     1569.465
    1123.008       53.900       88.766     1569.465
    1124.009       49.000       89.215     1569.465
    1125.010       55.900       88.969     1569.465
    1126.011       54.900       89.238     1569.465
    1127.013       53.900       89.246     1569.465
    1128.013       53.000       88.969     1569.465
    1129.014       53.900       88.719     1569.465
    1130.014       57.000       89.250     1569.465
    1131.015       50.900       88.949     1569.465
    1132.016       54.000       88.934     1569.465
    1133.017       55.900       88.945     1569.465
    1134.018       50.900       88.648     1569.465
    1135.019       46.000       88.777     1569.465
    1136.019       45.000       89.348     1569.465
    1137.020       41.900       89.117     1569.465
    1138.021       57.000       89.133     1569.465
    1139.022       54.900       89.148     1569.465
    1140.023       46.000       89.281     1569.465
    1141.024       52.900       89.727     1569.465
    1142.025       55.000       89.738     1569.465
    1143.026       54.000       89.984     1569.465
    1144.027       57.900       90.258     1569.465
    1145.027       55.000       90.273     1569.465
    1146.028       57.900       90.031     1569.465
    1147.029       65.000       90.820     1569.465
    1148.030       68.900       91.094     1569.465
    1149.031       57.900       90.332     1569.465
    1150.032       51.900       90.594     1569.465
    1151.033       54.900       90.863     1569.465
    1152.033       56.000       90.609     1569.465
    1153.035       59.900       90.363     1569.465
    1154.035       68.000       90.379     1569.465
    1155.036       74.900       90.652     1569.465
    1156.037       67.900       90.152     1569.465
    1157.038       68.900       90.422     1569.465
    1158.039       67.900       90.434     1569.465
    1159.041       70.900       90.191     1569.465
    1160.041       67.000       91.234     1570.039
    1161.043       67.900       90.988     1570.039
    1162.044       66.900       91.004     1570.039
    1163.045       58.900       91.273     1570.039
    1164.046       53.900       90.773     1570.039
    1165.047       53.900       96.977     1570.039
    1166.049       64.900       94.926     1570.039
    1167.049       70.000       96.488     1570.039
    1168.050       69.900      100.367     1570.039
    1169.050       67.000      100.383     1570.039
    1170.052       59.900      100.648     1570.039
    1171.053       61.900      100.664     1570.039
    1172.054       66.900      100.676     1570.039
    1173.056       58.900      100.434     1570.039
    1174.056       59.000      100.449     1570.039
    1175.057       58.900      100.207     1570.039
    1176.058       61.900      100.480     1570.039
    1177.060       57.900      100.484     1570.039
    1178.061       63.900       80.680     1570.039
    1179.062       63.900       80.438     1570.039
    1180.062       66.000       85.605     1570.039
    1181.064       63.900       87.164     1570.039
    1182.065       56.900       90.785     1570.039
    1183.066       61.900       91.305     1570.039
    1184.066       59.000       91.320     1570.039
    1185.068       57.900       91.074     1570.039
    1186.069       53.900       90.801     1570.039
    1187.069       54.000       91.020     1570.039
    1188.070       45.000       91.129     1570.039
    1189.070       48.000       90.805     1570.039
    1190.070       47.000       90.938     1570.039
    1191.071       53.000       90.434     1570.039
    1192.072       52.000       91.223     1570.039
    1193.073       62.900       91.238     1570.039
    1194.073       55.000       91.250     1570.039
    1195.074       55.900       91.004     1570.039
    1196.076       56.900       90.762     1570.039
    1197.077       55.900       90.773     1570.039
    1198.078       48.900       91.301     1570.039
    1199.079       46.900       90.801     1570.039
    1200.081       46.900       91.328     1570.039
    1201.081       48.000       91.086     1570.039
    1202.082       49.900       91.102     1570.039
    1203.083       49.900       91.113     1570.039
    1204.084       50.000       91.379     1570.039
    1205.085       44.900       90.879     1570.039
    1206.085       50.000       91.152     1570.039
    1207.086       54.900       91.164     1570.039
    1208.087       64.000       90.914     1570.039
    1209.088       70.900       91.184     1570.039
    1210.089       72.000       90.941     1570.039
    1211.090       62.000       90.949     1570.039
    1212.090       63.000       90.953     1570.039
    1213.090       70.000       90.965     1570.039
    1214.092       69.900       90.719     1570.039
    1215.093       69.900       90.988     1570.039
    1216.094       65.900       90.746     1570.039
    1217.095       65.900       91.277     1570.039
    1218.097       64.900       91.027     1570.039
    1219.097       60.000       90.785     1570.039
    1220.098       61.900       91.316     1570.039
    1221.099       66.900       90.812     1570.039
    1222.101       67.900       91.336     1570.039
    1223.101       67.000       90.824     1570.039
    1224.101       67.000       91.098     1570.039
    1225.102       63.000       90.598     1570.039
    1226.103       66.900       90.863     1570.039
    1227.104       70.000       90.879     1570.039
    1228.105       68.900       90.633     1570.039
    1229.105       66.000       91.164     1570.039
    1230.105       64.000       90.664     1570.039
    1231.106       60.900       90.930     1570.039
    1232.108       42.900       90.859     1570.039
    1233.109       63.900       91.121     1570.039
    1234.110       61.900       91.137     1570.039
    1235.110       67.000       90.891     1570.039
    1236.112       63.900       91.160     1570.039
    1237.113       64.900       90.660     1570.039
    1238.114       67.900       90.930     1570.039
    1239.115       71.000       90.941     1570.039
    1240.116       68.900       90.953     1570.039
    1241.117       73.900       90.965     1570.039
    1242.117       68.000       90.465     1570.039
    1243.118       65.900       90.996     1570.039
    1244.119       63.000       90.754     1570.039
    1245.119       69.000       91.020     1570.039
    1246.120       68.000       91.035     1570.039
    1247.121       70.900       90.789     1570.039
    1248.121       69.000       90.805     1570.039
    1249.123       67.900       91.074     1570.039
    1250.124       69.900       90.832     1570.039
    1251.125       66.900       90.840     1570.039
    1252.125       68.000       91.109     1570.039
    1253.126       61.000       90.867     1570.039
    1254.127       65.900       91.141     1570.039
    1255.128       68.900       91.148     1570.039
    1256.129       63.900       91.164     1570.039
    1257.130       60.000       91.176     1570.039
    1258.131       59.900       91.188     1570.039
    1259.132       77.900       91.199     1570.039
    1260.133       63.900       91.215     1570.039
    1261.133       67.000       91.230     1570.039
    1262.134       62.900       90.727     1570.039
    1263.136       57.900       90.996     1570.039
    1264.137       54.900       91.270     1570.039
    1265.137       55.000       91.281     1570.039
    1266.139       53.900       91.293     1570.039
    1267.140       56.900       91.047     1570.039
    1268.141       64.900       91.320     1570.039
    1269.142       70.900       91.074     1570.039
    1270.142       71.000       91.086     1570.039
    1271.143       67.000       91.102     1570.039
    1272.144       67.900       90.859     1570.039
    1273.145       64.900       90.613     1570.039
    1274.146       65.900       91.141     1570.039
    1275.148       62.900       92.703     1570.039
    1276.149       68.900       95.035     1570.039
    1277.150       66.900       96.078     1570.039
    1278.151       68.900       99.695     1570.039
    1279.152       61.000       95.070     1570.039
    1280.153       62.900      100.750     1570.039
    1281.154       66.900       98.445     1570.039
    1282.154       70.000      100.266     1570.039
    1283.154       72.000      100.797     1570.039
    1284.156       69.900      100.812     1570.039
    1285.157       70.900      100.562     1570.039
    1286.158       69.900      100.312     1570.039
    1287.159       67.000      100.586     1570.039
    1288.160       63.900      100.848     1570.039
    1289.161       67.900      100.344     1570.039
    1290.161       75.000      100.613     1570.039
    1291.163       67.900      100.367     1570.039
    1292.164       63.900       88.930     1570.039
    1293.164       64.000       86.758     1570.039
    1294.165       65.000       80.699     1570.039
    1295.166       65.900       91.160     1570.039
    1296.166       66.000       87.824     1570.039
    1297.167       62.000       91.188     1570.039
    1298.168       61.900       90.945     1570.039
    1299.169       63.900       88.637     1570.039
    1300.169       65.000       90.715     1570.039
    1301.171       58.900       90.988     1570.039
    1302.171       37.000       90.664     1570.039
    1303.172       55.000       90.938     1570.039
    1304.173       55.900       91.203     1570.039
    1305.174       60.900       91.215     1570.039
    1306.174       65.000       90.973     1570.039
    1307.176       70.900       91.246     1570.039
    1308.176       69.000       90.742     1570.039
    1309.177       64.900       91.273     1570.039
    1310.178       71.900       90.762     1570.039
    1311.178       69.000       90.777     1570.039
    1312.179       69.000       91.047     1570.039
    1313.180       65.900       91.312     1570.039
    1314.181       62.900       90.805     1570.039
    1315.181       69.000       91.066     1570.039
    1316.182       63.900       90.824     1570.039
    1317.183       67.000       91.086     1570.039
    1318.183       63.000       90.836     1570.039
    1319.184       64.900       90.844     1570.039
    1320.185       70.900       90.594     1570.039
    1321.186       68.900       90.867     1570.039
    1322.186       71.000       91.398     1570.039
    1323.187       72.000       90.895     1570.039
    1324.188       70.900       91.164     1570.039
    1325.189       68.900       91.180     1570.039
    1326.190       69.900       91.195     1570.039
    1327.191       66.000       90.949     1570.039
    1328.191       62.000       90.965     1570.039
    1329.191       64.000       90.977     1570.039
    1330.192       62.000       90.988     1570.039
    1331.193       63.900       90.746     1570.039
    1332.193       71.000       91.277     1570.039
    1333.194       83.900       91.805     1570.039
    1334.195       81.900       92.336     1570.039
    1335.197       70.900       91.832     1570.039
    1336.197       60.000       91.844     1570.039
    1337.197       63.000       91.859     1570.039
    1338.197       66.000       92.129     1570.039
    1339.199       72.900       91.887     1570.039
    1340.199       66.000       92.152     1570.039
    1341.199       64.000       91.910     1570.039
    1342.200       63.000       91.668     1570.039
    1343.201       60.900       92.199     1570.039
    1344.202       63.900       92.211     1570.039
    1345.203       56.900       92.223     1570.039
    1346.203       70.000       92.234     1570.039
    1347.205       69.900       91.730     1570.039
    1348.205       66.000       92.000     1570.039
    1349.206       66.900       92.016     1570.039
    1350.206       69.000       92.289     1570.039
    1351.207       68.000       92.043     1570.039
    1352.208       70.900       92.309     1570.039
    1353.209       64.900       92.062     1570.039
    1354.210       64.900       92.078     1570.039
    1355.211       65.900       92.094     1570.039
    1356.212       63.900       91.852     1570.039
    1357.213       65.000       92.121     1570.039
    1358.213       64.000       91.879     1570.039
    1359.214       66.900       91.891     1570.039
    1360.216       58.900       91.906     1570.039
    1361.216       64.000       92.176     1570.039
    1362.217       70.000       92.188     1570.039
    1363.218       73.900       91.945     1570.039
    1364.219       67.900       92.215     1570.039
    1365.221       66.900       92.227     1570.039
    1366.221       70.000       92.500     1570.039
    1367.222       67.900       92.000     1570.039
    1368.222       68.000       92.531     1570.738
    1369.223       70.900       92.281     1570.738
    1370.225       72.900       92.293     1570.738
    1371.225       70.000       92.309     1570.738
    1372.226       68.900       92.578     1570.738
    1373.227       72.900       92.594     1570.738
    1374.228       74.900       92.867     1570.738
    1375.229       71.000       92.625     1570.738
    1376.230       67.900       92.637     1570.738
    1377.231       66.900       92.652     1570.738
    1378.232       67.000       92.410     1570.738
    1379.232       65.000       92.676     1570.738
    1380.233       65.900       92.688     1570.738
    1381.234       65.900       92.961     1570.738
    1382.235       62.900       92.973     1570.738
    1383.235       65.000       92.719     1570.738
    1384.236       64.900       92.734     1570.738
    1385.237       63.000       93.008     1570.738
    1386.238       68.900       92.762     1570.738
    1387.239       68.000       92.516     1570.738
    1388.240       74.900       92.789     1570.738
    1389.241       82.900       92.543     1570.738
    1390.242       70.900       92.816     1570.738
    1391.243       65.900       92.828     1570.738
    1392.245       55.900       93.102     1570.738
    1393.245       51.000       93.109     1570.738
    1394.246       50.900       92.605     1570.738
    1395.247       53.900       92.867     1570.738
    1396.249       63.900       92.621     1570.738
    1397.250       66.900       96.762     1570.738
    1398.251       72.900       96.773     1570.738
    1399.253       71.900      102.195     1570.738
    1400.253       71.000       99.633     1570.738
    1401.254       68.900      101.703     1570.738
    1402.254       65.000      102.234     1570.738
    1403.256       67.900      101.992     1570.738
    1404.257       66.900      102.008     1570.738
    1405.258       69.900      102.020     1570.738
    1406.260       76.900      102.289     1570.738
    1407.261       76.900      102.555     1570.738
    1408.261       71.000      102.309     1570.738
    1409.262       74.000      102.324     1570.738
    1410.263       73.900      102.336     1570.875
    1411.264       67.900       96.375     1570.875
    1412.265       64.900      102.617     1570.875
    1413.265       67.000      102.117     1570.875
    1414.267       69.900       90.559     1570.875
    1415.267       69.000       91.602     1570.875
    1416.268       69.900       90.324     1570.875
    1417.269       69.000       92.918     1570.875
    1418.270       65.900       92.926     1570.875
    1419.271       75.900       92.672     1570.875
    1420.273       64.900       92.684     1570.875
    1421.273       68.000       92.699     1570.875
    1422.274       64.900       92.711     1570.875
    1423.275       69.900       93.242     1570.875
    1424.276       70.000       92.477     1570.875
    1425.277       71.900       93.004     1570.875
    1426.278       69.900       92.758     1570.875
    1427.279       69.900       92.508     1570.875
    1428.280       64.900       92.781     1570.875
    1429.281       69.000       92.789     1570.875
    1430.282       73.900       92.539     1570.875
    1431.283       73.900       92.809     1570.875
    1432.284       69.900       92.824     1570.875
    1433.285       70.000       92.578     1570.875
    1434.285       72.000       93.102     1570.875
    1435.286       73.900       92.602     1570.875
    1436.288       73.900       92.871     1570.875
    1437.289       71.900       93.145     1570.875
    1438.289       73.000       93.156     1570.875
    1439.290       66.900       92.910     1570.875
    1440.291       66.000       92.668     1570.875
    1441.292       71.900       92.684     1570.875
    1442.293       71.000       92.688     1570.875
    1443.294       68.900       93.219     1570.875
    1444.295       63.900       92.715     1570.875
    1445.297       60.900       92.988     1570.875
    1446.297       63.000       92.742     1570.875
    1447.297       70.000       92.496     1570.875
    1448.298       67.900       92.770     1570.875
    1449.300       67.900       92.781     1570.875
    1450.301       68.900       92.793     1570.875
    1451.302       70.900       92.801     1570.875
    1452.303       70.000       92.559     1570.875
    1453.304       68.900       92.832     1570.875
    1454.305       75.900       92.848     1570.875
    1455.306       68.900       92.863     1571.027
    1456.306       69.000       93.391     1571.027
    1457.307       65.000       92.887     1571.027
    1458.308       64.900       93.160     1571.027
    1459.309       62.900       92.918     1571.027
    1460.310       71.900       93.191     1571.027
    1461.310       71.000       93.207     1571.027
    1462.311       64.000       92.965     1571.027
    1463.311       64.000       92.980     1571.027
    1464.312       67.900       93.250     1571.027
    1465.313       73.000       92.750     1571.027
    1466.313       74.000       92.504     1571.027
    1467.314       69.900       92.516     1571.027
    1468.315       62.000       93.305     1571.027
    1469.315       67.000       93.062     1571.027
    1470.316       69.900       92.820     1571.027
    1471.317       71.000       93.090     1571.027
    1472.318       69.900       93.105     1571.027
    1473.318       70.000       93.121     1571.027
    1474.320       71.900       93.137     1571.027
    1475.321       71.900       93.406     1571.027
    1476.321       73.000       92.902     1571.027
    1477.323       69.900       93.172     1571.027
    1478.324       66.900       93.188     1571.027
    1479.325       63.900       92.680     1571.027
    1480.326       65.900       93.211     1571.027
    1481.327       66.900       93.223     1571.027
    1482.329       65.900       93.238     1571.027
    1483.330       68.900       92.992     1571.027
    1484.331       68.900       93.262     1571.027
    1485.332       72.900       93.277     1571.027
    1486.333       72.000       92.770     1571.027
    1487.333       72.000       93.293     1571.027
    1488.334       66.000       93.051     1571.027
    1489.334       66.000       92.805     1571.027
    1490.334       68.000       93.590     1571.027
    1491.335       68.900       93.090     1571.027
    1492.335       69.000       93.105     1571.027
    1493.336       68.000       92.848     1571.156
    1494.337       70.900       92.863     1571.156
    1495.338       72.900       93.387     1571.156
    1496.338       60.000       92.883     1571.156
    1497.339       64.000       92.898     1571.156
    1498.340       64.900       93.172     1571.156
    1499.341       68.900       93.188     1571.156
    1500.342       65.900       92.680     1571.156
    1501.343       64.900       93.211     1571.156
    1502.345       63.900       92.953     1571.156
    1503.346       63.900       93.934     1571.156
    1504.347       68.900       93.395     1571.156
    1505.348       69.900       92.594     1571.156
    1506.349       61.900       93.383     1571.156
    1507.350       56.900       92.902     1571.156
    1508.351       56.900       95.719     1571.156
    1509.352       60.000       97.281     1571.156
    1510.353       63.900       96.781     1571.156
    1511.354       64.900       93.188     1571.156
    1512.355       63.900      102.480     1571.156
    1513.357       69.900      100.949     1571.156
    1514.358       65.900      102.504     1571.156
    1515.358       68.000      102.777     1571.156
    1516.360       67.900      102.270     1571.156
    1517.360       58.000      103.059     1571.156
    1518.361       62.900      102.559     1571.156
    1519.361       68.000      102.301     1571.156
    1520.363       68.900      103.090     1571.156
    1521.363       60.000      102.848     1571.156
    1522.364       57.900      102.605     1571.156
