# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     779.726       59.000       77.195     1565.352
     780.727       60.900       77.469     1565.352
     781.729       60.900       76.699     1565.352
     782.729       58.000       77.223     1565.352
     783.729       58.000       77.238     1565.352
     784.731       62.900       76.730     1565.352
     785.732       61.900       77.254     1565.352
     786.732       60.000       77.012     1565.352
     787.733       61.900       76.770     1565.352
     788.734       62.900       77.555     1565.352
     789.735       65.900       77.566     1565.352
     790.737       82.900       77.066     1565.352
     791.738       83.900       77.340     1565.352
     792.739       78.900       77.090     1565.352
     793.741       70.900       77.355     1565.352
     794.742       66.900       77.105     1565.352
     795.742       67.000       76.859     1565.352
     796.743       66.900       77.129     1565.352
     797.744       68.900       77.660     1565.352
     798.745       59.900       78.191     1565.352
     799.746       64.900       77.688     1565.352
     800.747       60.900       80.789     1565.352
     801.749       60.900       77.703     1565.352
     802.750       68.900       82.355     1565.352
     803.751       64.900       84.176     1565.352
     804.751       63.000       82.383     1565.352
     805.753       66.900       86.781     1565.352
     806.753       61.000       86.535     1565.352
     807.754       69.900       86.797     1565.352
     808.755       68.900       86.547     1565.352
     809.757       59.900       86.816     1565.352
     810.757       63.000       86.570     1565.352
     811.758       65.900       86.586     1565.352
     812.759       59.900       86.844     1565.352
     813.761       61.900       86.594     1565.352
     814.761       65.000       86.867     1565.352
     815.762       64.900       86.074     1565.352
     816.763       72.900       72.961     1565.352
     817.765       62.900       67.809     1565.352
     818.766       62.900       77.355     1565.352
     819.767       64.900       77.086     1565.352
     820.769       65.900       72.977     1565.352
     821.770       61.900       76.855     1565.352
     822.771       66.900       77.102     1565.352
     823.771       63.000       77.105     1565.352
     824.772       65.000       77.121     1565.352
     825.773       68.900       77.086     1565.352
     826.774       68.000       77.098     1565.352
     827.775       70.000       76.598     1565.352
     828.775       62.000       77.387     1565.352
     829.776       67.000       76.859     1565.352
     830.777       60.000       77.125     1565.352
     831.778       62.900       77.398     1565.352
     832.779       63.900       76.852     1565.352
     833.779       61.000       76.863     1565.352
     834.781       62.900       76.871     1565.352
     835.782       63.900       77.137     1565.352
     836.782       63.000       76.852     1565.352
     837.783       63.900       76.598     1565.352
     838.784       58.000       76.613     1565.352
     839.785       52.900       76.797     1565.352
     840.785       40.000       76.824     1565.352
     841.786       36.000       76.781     1565.352
     842.787       37.900       76.781     1565.352
     843.787       37.000       76.781     1565.352
     844.789       37.000       76.781     1565.352
     845.790       37.000       76.742     1565.352
     846.790       38.000       76.742     1565.352
     847.791       38.000       76.770     1565.352
     848.793       36.000       76.719     1565.352
     849.793       42.000       76.719     1565.352
     850.794       39.000       76.719     1565.352
     851.795       39.900       76.680     1565.352
     852.795       35.000       76.965     1565.352
     853.796       35.000       76.965     1565.352
     854.797       34.000       76.965     1565.352
     855.797       39.000       76.918     1565.352
     856.799       34.000       76.918     1565.352
     857.799       34.000       76.918     1565.352
     858.801       39.000       76.883     1565.352
     859.802       34.000       76.883     1565.352
     860.803       35.000       76.883     1565.352
     861.804       39.000       76.844     1565.352
     862.805       34.000       76.844     1565.352
     863.806       34.000       76.844     1565.352
     864.807       36.000       76.809     1565.352
     865.809       34.000       76.809     1565.352
     866.809       40.000       76.809     1565.352
     867.811       33.000       76.801     1565.352
     868.811       37.000       76.734     1565.352
     869.812       35.000       76.734     1565.352
     870.812       35.000       76.734     1565.352
     871.813       41.900       76.301     1565.352
     872.814       40.000       76.379     1565.352
     873.814       40.000       76.457     1565.352
     874.815       56.900       76.422     1565.352
     875.816       57.900       76.406     1565.352
     876.817       66.000       76.410     1565.352
     877.818       65.900       76.164     1565.352
     878.818       56.000       76.180     1565.352
     879.819       60.900       76.184     1565.352
     880.821       63.900       76.457     1565.352
     881.821       67.900       76.473     1565.352
     882.823       64.900       76.484     1565.352
     883.823       66.000       76.242     1565.352
     884.824       72.000       76.254     1565.352
     885.825       70.900       76.523     1565.352
     886.825       69.000       76.281     1565.352
     887.826       66.000       76.297     1565.352
     888.826       63.000       76.000     1565.352
     889.828       67.900       76.523     1565.352
     890.829       68.900       76.023     1565.352
     891.829       70.000       76.250     1565.352
     892.830       69.900       76.258     1565.352
     893.831       67.900       76.016     1565.352
     894.833       63.900       76.031     1565.352
     895.833       65.000       76.012     1565.352
     896.834       63.900       76.543     1565.352
     897.835       59.900       76.039     1565.352
     898.835       59.000       76.047     1565.352
     899.837       60.900       76.316     1565.352
     900.837       55.000       76.031     1565.352
     901.837       55.000       76.273     1565.352
     902.838       52.000       75.965     1565.352
     903.839       48.900       76.387     1565.352
     904.840       46.000       76.023     1565.352
     905.841       47.900       76.188     1565.352
     906.843       44.900       76.090     1565.352
     907.843       45.000       76.250     1565.352
     908.845       46.900       75.867     1565.352
     909.846       44.900       76.023     1565.352
     910.847       49.000       75.957     1565.352
     911.848       50.000       79.246     1565.352
     912.848       51.000       77.969     1565.352
     913.850       51.900       83.395     1565.352
     914.851       50.900       83.859     1565.352
     915.851       55.000       84.387     1565.352
     916.853       49.900       75.602     1565.352
     917.853       42.000       75.969     1565.352
     918.853       40.000       75.727     1565.352
     919.855       39.000       76.066     1565.352
     920.855       38.000       76.094     1565.352
     921.857       36.000       76.379     1565.352
     922.857       44.000       75.957     1565.352
     923.858       38.000       75.754     1565.352
     924.859       36.000       75.754     1565.352
     925.860       37.000       76.297     1565.352
     926.861       36.000       76.297     1565.352
     927.862       38.000       76.043     1565.352
     928.863       37.000       76.043     1565.352
     929.865       34.000       76.043     1565.352
     930.866       40.000       75.840     1565.352
     931.867       35.000       75.805     1565.352
     932.867       36.000       75.574     1565.352
     933.869       41.900       75.684     1565.352
     934.869       42.000       76.000     1565.352
     935.869       35.000       76.000     1565.352
     936.870       35.000       76.000     1565.352
     937.870       41.000       75.512     1565.352
     938.871       40.000       76.102     1565.352
     939.873       38.000       75.871     1565.352
     940.874       39.000       75.379     1565.352
     941.875       39.900       75.434     1565.352
     942.876       41.000       75.797     1565.352
     943.877       51.900       76.719     1565.352
     944.878       57.900       77.504     1565.352
     945.878       61.000       77.516     1565.352
     946.879       53.900       77.531     1565.352
     947.880       56.000       77.543     1565.352
     948.880       64.000       77.301     1565.352
     949.881       60.900       77.566     1565.352
     950.883       65.900       77.324     1565.352
     951.883       72.900       77.336     1565.352
     952.884       72.900       77.094     1565.352
     953.885       69.000       77.367     1565.352
     954.886       66.900       76.809     1565.352
     955.887       59.900       77.340     1565.352
     956.889       61.900       77.098     1565.352
     957.890       65.900       77.367     1565.352
     958.891       65.900       77.305     1565.352
     959.892       67.000       76.801     1565.352
     960.893       71.900       77.328     1565.352
     961.893       70.000       76.766     1565.352
     962.894       65.900       77.039     1565.352
     963.896       71.900       77.309     1565.352
     964.897       68.900       76.477     1565.352
     965.897       65.000       77.520     1565.352
     966.898       69.900       77.016     1565.352
     967.899       67.900       77.477     1565.352
     968.900       63.900       76.977     1565.352
     969.901       63.000       76.727     1565.352
     970.902       63.900       77.258     1565.352
     971.903       68.900       76.961     1565.352
     972.905       65.900       77.234     1565.352
     973.905       64.000       76.734     1565.352
     974.905       69.000       76.980     1565.352
     975.906       65.000       76.992     1565.352
     976.906       68.000       76.738     1565.352
     977.907       71.900       76.984     1565.352
     978.908       70.000       77.000     1565.352
     979.908       67.000       76.754     1565.352
     980.910       72.900       76.988     1565.352
     981.911       70.900       77.000     1565.352
     982.911       64.000       77.016     1565.352
     983.912       60.900       77.023     1565.352
     984.914       63.900       77.297     1565.352
     985.915       67.900       77.043     1565.352
     986.915       73.000       76.797     1565.352
     987.917       69.900       76.809     1565.352
     988.917       62.000       76.824     1565.352
     989.918       62.900       76.832     1565.352
     990.919       59.900       76.848     1565.352
     991.920       60.000       77.117     1565.352
     992.920       57.000       76.871     1565.352
     993.921       65.900       76.883     1565.352
     994.922       71.900       76.891     1565.352
     995.922       67.000       77.164     1565.352
     996.923       74.900       76.918     1565.352
     997.925       70.900       76.930     1565.352
     998.926       58.900       76.680     1565.352
     999.927       59.900       76.949     1565.352
    1000.927       60.000       76.695     1565.352
    1001.928       62.000       76.965     1565.352
    1002.929       57.900       76.969     1565.352
    1003.930       56.900       76.465     1565.352
    1004.931       60.900       76.734     1565.352
    1005.932       63.000       76.742     1565.352
    1006.933       63.900       77.273     1565.352
    1007.934       70.900       76.770     1565.352
    1008.935       72.900       76.781     1565.352
    1009.936       67.000       76.281     1565.352
    1010.937       61.900       77.328     1565.352
    1011.938       62.900       77.086     1565.352
    1012.939       61.900       76.840     1565.352
    1013.940       56.000       77.113     1565.352
    1014.940       62.000       76.867     1565.352
    1015.942       58.900       77.137     1565.352
    1016.943       59.900       77.152     1565.352
    1017.944       61.900       76.648     1565.352
    1018.944       61.000       76.918     1565.352
    1019.945       63.000       76.660     1565.352
    1020.946       58.900       76.926     1565.352
    1021.946       60.000       77.199     1565.352
    1022.947       61.900       76.953     1565.352
    1023.948       53.900       76.711     1565.352
    1024.950       55.900       76.977     1565.352
    1025.950       55.000       78.535     1565.352
    1026.951       57.900       80.609     1565.352
    1027.952       56.000       80.875     1565.352
    1028.952       56.000       80.891     1565.352
    1029.953       55.900       86.316     1565.352
    1030.954       59.000       86.070     1565.352
    1031.954       57.000       84.797     1565.352
    1032.955       51.900       86.359     1565.352
    1033.957       54.900       86.633     1565.352
    1034.958       52.900       85.875     1565.352
    1035.959       46.900       86.574     1565.352
    1036.959       52.000       86.562     1565.352
    1037.961       49.900       86.316     1565.352
    1038.962       49.900       86.070     1565.352
    1039.963       51.900       86.344     1565.352
    1040.965       51.900       86.355     1565.352
    1041.966       52.900       66.031     1565.352
    1042.967       48.900       74.777     1565.352
    1043.968       47.000       76.273     1565.352
    1044.969       42.000       76.922     1565.352
    1045.970       40.000       77.059     1565.352
    1046.971       44.900       76.758     1565.352
    1047.972       47.900       77.004     1565.352
    1048.974       46.900       77.242     1565.352
    1049.975       45.900       76.992     1565.352
    1050.975       46.000       76.465     1565.352
    1051.976       46.000       76.449     1565.352
    1052.977       48.900       76.949     1565.352
    1053.977       47.000       76.965     1565.352
    1054.979       50.900       76.949     1565.352
    1055.980       48.000       76.934     1565.352
    1056.981       51.900       76.629     1565.352
    1057.982       43.900       76.820     1565.352
    1058.982       39.000       76.953     1565.352
    1059.983       36.000       76.777     1565.352
    1060.985       41.900       76.191     1565.352
    1061.985       42.000       76.992     1565.352
    1062.987       39.000       77.043     1565.352
    1063.987       36.000       76.582     1565.352
    1064.989       48.900       77.086     1565.352
    1065.990       43.900       77.301     1565.352
    1066.991       35.000       77.352     1565.352
    1067.992       41.000       77.461     1565.352
    1068.993       42.900       77.363     1565.352
    1069.993       46.000       77.812     1565.352
    1070.994       46.900       78.082     1565.352
    1071.995       46.000       78.098     1565.352
    1072.997       46.900       78.625     1565.352
    1073.997       47.000       78.641     1565.352
    1074.998       53.900       79.164     1565.352
    1075.999       41.000       79.070     1565.352
    1077.000       43.000       79.289     1565.352
    1078.001       45.900       79.559     1565.352
    1079.001       40.000       80.004     1565.352
    1080.003       45.900       79.727     1565.352
    1081.003       43.000       80.715     1565.352
    1082.005       43.900       80.699     1565.352
    1083.005       49.000       81.484     1565.352
    1084.006       54.000       82.016     1565.352
    1085.007       51.900       82.031     1565.352
    1086.007       56.000       82.820     1565.352
    1087.009       53.900       82.316     1565.352
    1088.010       60.900       82.074     1565.352
    1089.011       59.900       82.605     1565.352
    1090.011       55.000       82.098     1565.352
    1091.013       53.900       82.625     1565.352
    1092.014       57.900       82.375     1565.352
    1093.015       56.000       81.867     1565.352
    1094.015       62.900       82.137     1565.352
    1095.017       46.900       82.320     1565.352
    1096.017       57.000       82.590     1565.352
    1097.018       56.000       82.340     1565.352
    1098.019       59.900       82.352     1565.352
    1099.019       64.000       82.109     1565.352
    1100.020       59.000       82.375     1565.352
    1101.020       52.000       82.387     1565.352
    1102.021       54.900       82.656     1565.352
    1103.023       60.900       82.156     1565.352
    1104.023       55.000       82.430     1565.352
    1105.024       60.000       82.699     1565.352
    1106.024       65.000       82.195     1565.352
    1107.026       68.900       82.211     1565.352
    1108.027       70.900       82.480     1565.352
    1109.027       64.900       82.238     1565.352
    1110.029       71.900       82.512     1565.352
    1111.030       71.900       82.527     1565.352
    1112.030       72.000       82.281     1565.352
    1113.031       69.900       82.293     1565.352
    1114.033       67.900       82.566     1565.352
    1115.033       71.000       82.320     1565.352
    1116.034       68.900       82.336     1565.352
    1117.035       62.900       82.348     1565.352
    1118.036       70.000       82.102     1565.352
    1119.036       62.000       81.855     1565.352
    1120.037       63.900       82.387     1565.352
    1121.038       65.900       82.402     1565.352
    1122.040       68.900       82.406     1565.352
    1123.041       66.900       82.160     1565.352
    1124.042       67.900       82.176     1565.352
    1125.043       76.900       82.191     1565.352
    1126.044       72.000       82.203     1565.352
    1127.045       59.900       82.215     1565.352
    1128.046       74.900       82.734     1565.352
    1129.046       72.000       82.234     1565.352
    1130.047       62.900       81.992     1565.352
    1131.048       75.000       82.258     1565.352
    1132.048       80.000       82.527     1565.352
    1133.049       76.000       82.285     1565.352
    1134.049       77.900       82.039     1565.352
    1135.050       76.000       82.309     1565.352
    1136.050       61.000       82.066     1565.352
    1137.051       59.900       85.945     1565.352
    1138.052       64.000       83.895     1565.352
    1139.052       67.000       84.938     1565.352
    1140.054       73.900       85.980     1565.352
    1141.054       81.000       85.996     1565.352
    1142.055       84.900       86.527     1565.352
    1143.055       69.000       91.441     1565.352
    1144.057       57.900       87.332     1565.352
    1145.058       61.900       89.922     1565.352
    1146.058       66.000       91.480     1565.352
    1147.059       75.000       82.211     1565.352
    1148.059       75.900       92.023     1565.352
    1149.060       76.000       91.258     1565.352
    1150.061       86.900       82.250     1565.352
    1151.063       78.900       91.797     1565.352
    1152.063       75.900       91.812     1565.352
    1153.065       73.900       92.340     1565.352
    1154.066       75.900       92.098     1565.352
    1155.067       76.900       91.855     1565.352
    1156.069       82.900       91.613     1565.352
    1157.070       69.900       77.734     1565.352
    1158.071       69.900       77.746     1565.352
    1159.073       67.900       72.605     1565.352
    1160.073       66.000       91.664     1565.352
    1161.074       69.000       82.684     1565.352
    1162.075       61.900       82.176     1565.352
    1163.075       60.000       78.320     1565.352
    1164.077       65.900       82.453     1565.352
    1165.077       61.000       82.469     1565.352
    1166.078       63.000       82.223     1565.352
    1167.079       58.900       82.238     1565.352
    1168.079       59.000       82.246     1565.352
    1169.081       58.900       82.258     1565.352
    1170.082       60.900       82.012     1565.352
    1171.083       59.900       82.543     1565.352
    1172.083       62.000       82.555     1565.352
    1173.084       58.900       82.312     1565.352
    1174.086       60.900       82.328     1565.352
    1175.087       65.900       82.086     1565.352
    1176.087       63.000       82.355     1565.352
    1177.089       58.900       82.887     1565.352
    1178.090       58.900       82.383     1565.352
    1179.090       64.000       82.398     1565.352
    1180.091       65.900       81.898     1565.352
    1181.092       73.000       82.426     1565.352
    1182.093       65.900       81.918     1565.352
    1183.094       70.900       82.441     1565.352
    1184.095       59.900       82.445     1565.352
    1185.096       61.000       82.199     1565.352
    1186.097       54.900       82.184     1565.352
    1187.098       54.900       81.938     1565.352
    1188.099       54.900       82.199     1565.352
    1189.101       53.900       82.203     1565.352
    1190.102       54.900       82.734     1565.352
    1191.103       54.900       81.965     1565.352
    1192.103       60.000       82.238     1565.352
    1193.105       54.900       82.254     1565.352
    1194.106       51.900       82.527     1565.352
    1195.106       56.000       82.016     1565.352
    1196.107       53.900       82.543     1565.352
    1197.109       52.900       82.027     1565.352
    1198.110       50.900       82.273     1565.352
    1199.111       51.900       82.547     1565.352
    1200.112       49.000       81.965     1565.352
    1201.113       53.900       82.488     1565.352
    1202.113       52.000       81.988     1565.352
    1203.114       53.000       82.000     1565.352
    1204.115       51.900       82.504     1565.352
    1205.115       53.000       82.516     1565.352
    1206.117       52.900       82.273     1565.352
    1207.118       50.900       82.738     1565.352
    1208.119       49.900       82.465     1565.352
    1209.121       53.900       82.480     1565.352
    1210.122       49.000       82.176     1565.352
    1211.122       46.000       82.570     1565.352
    1212.123       40.000       82.621     1565.352
    1213.124       39.000       82.391     1565.352
    1214.124       53.000       82.145     1565.352
    1215.126       52.900       81.895     1565.352
    1216.127       45.900       82.285     1565.352
    1217.127       51.000       82.473     1565.352
    1218.129       53.900       82.746     1565.352
    1219.129       55.000       83.754     1565.352
    1220.130       58.900       83.754     1565.352
    1221.131       63.900       83.766     1565.352
    1222.132       71.000       84.555     1565.352
    1223.133       80.900       84.828     1565.352
    1224.133       83.000       84.840     1565.352
    1225.133       77.000       84.594     1565.352
    1226.134       70.000       84.340     1565.352
    1227.135       69.900       84.867     1565.352
    1228.135       71.000       84.621     1565.352
    1229.136       68.000       84.633     1565.352
    1230.137       63.900       84.648     1565.352
    1231.138       70.900       84.148     1565.352
    1232.139       74.900       84.680     1565.352
    1233.140       74.000       84.691     1565.352
    1234.141       77.900       84.441     1565.352
    1235.142       78.900       84.445     1565.352
    1236.143       83.900       84.457     1565.352
    1237.143       87.000       84.215     1565.352
    1238.145       84.900       84.484     1565.352
    1239.146       80.900       84.238     1565.352
    1240.147       71.000       84.250     1565.352
    1241.147       73.900       84.523     1565.352
    1242.149       80.900       84.539     1565.352
    1243.150       78.900       84.297     1565.352
    1244.150       72.000       84.820     1565.352
    1245.152       67.900       84.316     1565.352
    1246.153       64.900       84.848     1565.352
    1247.154       66.900       87.441     1565.352
    1248.155       64.900       90.035     1565.352
    1249.155       63.000       88.496     1565.352
    1250.157       63.900       92.637     1565.352
    1251.158       61.900       94.457     1565.352
    1252.159       69.900       94.215     1565.352
    1253.160       60.900       93.973     1565.352
    1254.162       65.900       94.242     1565.352
    1255.163       68.900       94.258     1565.352
    1256.164       63.000       94.016     1565.352
    1257.164       71.000       94.547     1565.352
    1258.165       60.900       94.047     1565.352
    1259.166       62.000       94.320     1565.352
    1260.166       62.000       94.336     1565.352
    1261.167       57.900       94.344     1565.352
    1262.167       55.000       94.328     1565.352
    1263.169       55.900       80.133     1565.352
    1264.169       47.000       84.625     1565.352
    1265.170       51.900       75.789     1565.352
    1266.171       47.900       83.656     1565.352
    1267.173       54.900       84.703     1565.352
    1268.174       55.900       84.719     1565.352
    1269.175       56.900       84.734     1565.352
    1270.176       54.000       84.746     1565.352
    1271.177       56.900       84.762     1565.352
    1272.178       56.900       84.520     1565.352
    1273.179       56.900       84.531     1565.352
    1274.180       58.000       84.543     1565.352
    1275.182       54.900       84.301     1565.352
    1276.183       55.900       84.566     1565.352
    1277.183       57.000       84.828     1565.352
    1278.185       57.900       84.586     1565.352
    1279.186       62.900       84.859     1565.352
    1280.186       61.000       84.613     1565.352
    1281.187       59.900       84.629     1565.352
    1282.189       65.900       84.895     1565.352
    1283.190       66.900       84.645     1565.352
    1284.191       70.900       84.398     1565.352
    1285.192       70.900       84.668     1565.352
    1286.192       72.000       84.684     1565.352
    1287.194       66.900       84.699     1565.352
    1288.195       69.900       84.715     1565.352
    1289.195       72.000       84.730     1565.352
    1290.197       74.900       84.488     1565.352
    1291.198       76.900       84.500     1565.352
    1292.199       68.900       84.512     1565.352
    1293.200       67.000       84.785     1565.352
    1294.201       67.900       84.797     1565.352
    1295.201       63.000       84.812     1565.352
    1296.203       63.900       85.086     1565.352
    1297.203       70.900       85.102     1565.352
    1298.205       67.900       84.855     1565.352
    1299.206       70.900       84.355     1565.352
    1300.207       72.900       84.883     1565.352
    1301.209       64.900       84.383     1565.352
    1302.209       71.000       84.910     1565.352
    1303.210       75.900       84.148     1565.352
    1304.211       69.900       84.414     1565.352
    1305.213       68.900       84.688     1565.352
    1306.213       63.000       84.703     1565.352
    1307.213       68.000       84.719     1565.352
    1308.215       45.900       84.395     1565.352
    1309.215       60.900       84.406     1565.352
    1310.217       64.900       84.930     1565.352
    1311.218       70.900       84.945     1565.352
    1312.219       71.900       85.219     1565.352
    1313.219       69.000       84.719     1565.352
    1314.221       69.900       84.727     1565.352
    1315.222       72.900       84.484     1565.352
    1316.223       70.900       85.016     1565.352
    1317.224       76.000       85.281     1565.352
    1318.225       68.900       85.031     1565.352
    1319.226       65.900       84.789     1565.352
    1320.226       68.000       85.062     1565.352
    1321.227       66.900       85.078     1565.352
    1322.229       69.900       85.094     1565.352
    1323.229       73.000       84.852     1565.352
    1324.231       72.900       85.121     1565.352
    1325.231       68.900       85.395     1565.352
    1326.233       67.900       84.895     1565.352
    1327.234       73.900       84.910     1565.352
    1328.235       70.900       85.180     1565.352
    1329.235       63.000       84.676     1565.352
    1330.237       66.900       84.949     1565.352
    1331.238       70.900       84.961     1565.352
    1332.239       66.900       84.719     1565.352
    1333.241       60.900       84.988     1565.352
    1334.242       63.900       84.742     1565.352
    1335.242       79.000       85.016     1565.352
    1336.243       71.900       85.289     1565.352
    1337.245       68.900       84.789     1565.352
    1338.245       63.000       84.801     1565.352
    1339.246       58.900       85.070     1565.352
    1340.247       59.900       84.820     1565.352
    1341.249       59.900       84.570     1565.352
    1342.250       57.900       84.844     1565.352
    1343.251       58.900       84.852     1565.352
    1344.251       68.000       84.605     1565.352
    1345.253       68.900       84.871     1565.352
    1346.253       76.000       84.887     1565.352
    1347.255       72.900       84.641     1565.352
    1348.255       73.900       88.777     1565.352
    1349.257       71.900       86.473     1565.352
    1350.258       74.900       93.699     1565.352
    1351.258       70.000       92.934     1565.352
    1352.259       71.900       94.234     1565.352
    1353.261       73.900       91.668     1565.352
    1354.261       72.000       94.250     1565.352
    1355.262       62.900       94.520     1565.352
    1356.264       64.900       94.277     1565.352
    1357.264       73.000       94.293     1565.352
    1358.265       74.900       94.305     1565.352
    1359.265       74.000       93.805     1565.352
    1360.267       73.900       94.078     1565.352
    1361.267       75.900       94.094     1565.352
    1362.269       76.900       94.625     1565.352
    1363.270       68.900       94.637     1565.352
    1364.271       69.000       76.113     1565.352
    1365.271       72.900       94.406     1565.352
    1366.272       75.900       75.625     1565.352
    1367.274       75.900       94.172     1565.352
    1368.274       69.000       81.324     1565.352
    1369.274       67.000       81.598     1565.352
    1370.275       70.900       78.516     1565.352
    1371.277       70.900       82.398     1565.352
    1372.278       73.900       84.730     1565.352
    1373.278       64.000       85.254     1565.352
    1374.279       61.900       84.754     1565.352
    1375.281       64.900       85.023     1565.352
    1376.281       66.000       85.039     1565.352
    1377.282       56.900       84.793     1565.352
    1378.282       40.000       84.723     1565.352
    1379.283       56.900       84.996     1565.352
    1380.285       60.900       84.754     1565.352
    1381.285       74.000       85.027     1565.352
    1382.285       71.000       84.527     1565.352
    1383.287       76.900       85.055     1565.352
    1384.287       67.900       84.891     1565.352
    1385.288       75.900       84.457     1565.352
    1386.290       66.900       82.980     1565.352
    1387.291       70.900       86.434     1565.352
    1388.291       71.900       85.371     1565.352
    1389.293       71.900       85.641     1565.352
    1390.294       65.900       86.598     1565.352
    1391.294       68.000       84.645     1565.352
    1392.295       71.900       84.680     1565.352
    1393.297       70.900       81.473     1565.352
    1394.298       72.900       86.238     1565.352
    1395.299       72.900       85.324     1565.352
    1396.300       77.000       86.273     1565.352
    1397.300       74.000       85.473     1565.352
    1398.301       76.900       85.059     1565.352
    1399.302       79.900       84.812     1565.352
    1400.303       75.900       85.082     1565.352
    1401.305       75.900       84.840     1565.352
    1402.305       72.000       84.855     1565.352
    1403.306       65.900       84.859     1565.352
    1404.307       63.900       84.617     1565.352
    1405.307       64.000       84.887     1565.352
    1406.308       63.000       85.152     1565.352
    1407.308       66.000       84.652     1565.352
    1408.308       83.000       85.184     1565.352
    1409.309       88.900       85.457     1565.352
    1410.310       86.900       85.215     1565.352
    1411.311       70.900       85.746     1565.352
    1412.313       63.900       85.242     1565.352
    1413.313       69.000       85.258     1565.352
    1414.314       74.900       85.273     1565.352
    1415.315       84.900       85.289     1565.352
    1416.317       76.900       85.562     1565.352
    1417.318       72.900       85.578     1565.352
    1418.319       73.000       85.336     1565.352
    1419.319       60.900       85.094     1565.352
    1420.320       69.000       85.613     1565.352
    1421.321       62.900       85.367     1565.352
    1422.322       68.900       85.121     1565.352
    1423.323       69.900       85.906     1565.352
    1424.325       68.900       85.402     1565.352
    1425.326       75.900       85.418     1565.352
    1426.327       72.900       85.434     1565.352
    1427.329       77.900       85.707     1565.352
    1428.330       73.900       84.949     1565.352
    1429.331       71.900       85.219     1565.352
    1430.331       69.000       85.234     1565.352
    1431.333       66.900       86.012     1565.352
    1432.333       70.000       85.512     1565.352
    1433.334       69.900       85.527     1565.352
    1434.336       69.900       85.543     1565.352
    1435.337       71.900       85.301     1565.352
    1436.337       62.000       85.828     1565.352
    1437.337       72.000       85.586     1565.352
    1438.339       71.900       85.082     1565.352
    1439.339       80.900       85.355     1565.352
    1440.341       70.900       85.367     1565.352
    1441.341       70.000       85.641     1565.352
    1442.341       70.000       85.910     1565.352
    1443.342       70.000       85.406     1565.352
    1444.342       73.000       85.422     1565.352
    1445.343       76.900       85.180     1565.352
    1446.344       79.900       85.711     1565.352
    1447.344       73.000       85.719     1565.352
    1448.345       74.900       85.215     1565.352
    1449.347       76.900       84.973     1565.352
    1450.347       81.900       85.504     1565.352
    1451.349       86.900       85.520     1565.352
    1452.350       72.900       85.277     1565.352
    1453.351       73.900       85.551     1565.352
    1454.351       68.000       85.824     1565.352
    1455.352       69.000       85.316     1565.352
    1456.353       76.900       85.328     1565.352
    1457.353       72.000       85.859     1565.352
    1458.354       66.000       85.102     1565.352
    1459.354       66.000       85.375     1565.352
    1460.355       61.900       87.711     1565.352
    1461.356       63.900       88.238     1565.352
    1462.358       66.900       88.512     1565.352
    1463.359       77.900       93.941     1565.352
    1464.359       88.900       95.246     1565.352
    1465.361       92.900       87.270     1565.352
    1466.362       80.900       96.047     1565.352
    1467.363       72.900       97.344     1565.352
    1468.364       76.000       97.098     1565.352
    1469.365       69.900       97.371     1565.352
    1470.366       70.900       97.645     1565.352
    1471.366       70.000       97.398     1565.352
    1472.367       68.900       97.672     1565.352
    1473.369       71.900       97.418     1565.352
    1474.370       71.900       97.691     1565.352
    1475.371       76.900       97.188     1565.352
    1476.371       71.000       97.461     1565.352
    1477.373       71.900       97.219     1565.352
    1478.373       68.000       97.746     1565.352
    1479.373       74.000       75.523     1565.352
    1480.375       72.900       97.516     1565.352
    1481.375       72.900       97.531     1565.352
    1482.377       80.900       82.527     1565.352
    1483.378       79.900       86.148     1565.352
    1484.379       72.900       86.938     1565.352
    1485.380       74.900       86.430     1565.352
    1486.381       74.900       82.980     1565.352
    1487.382       70.000       86.457     1565.352
    1488.383       57.900       86.473     1565.352
    1489.383       69.000       86.488     1565.352
    1490.385       60.900       86.246     1565.352
    1491.385       63.000       86.258     1565.352
    1492.385       63.000       86.273     1565.352
    1493.386       66.000       86.805     1565.352
    1494.387       57.900       86.562     1565.352
    1495.387       67.000       86.320     1565.352
    1496.389       54.900       86.332     1565.352
    1497.390       67.900       85.832     1565.352
    1498.391       61.900       86.363     1565.352
    1499.392       75.000       86.121     1565.352
    1500.393       75.900       86.648     1565.352
    1501.394       73.900       86.664     1565.352
    1502.395       82.900       85.906     1565.352
    1503.397       69.900       86.180     1565.352
    1504.398       68.900       86.453     1565.352
    1505.399       73.900       86.211     1565.352
    1506.401       84.900       86.484     1565.352
    1507.401       80.000       86.238     1565.352
    1508.401       64.000       86.254     1565.352
    1509.403       76.900       86.523     1565.352
    1510.403       68.900       86.535     1565.352
    1511.405       71.900       86.285     1565.352
    1512.405       75.000       86.301     1565.352
    1513.406       67.900       86.574     1565.352
    1514.407       72.900       86.324     1565.352
    1515.409       71.900       86.078     1565.352
    1516.409       67.000       86.090     1565.352
    1517.410       69.900       86.102     1565.352
    1518.411       65.900       86.113     1565.352
    1519.413       66.900       86.387     1565.352
    1520.413       62.000       86.648     1565.352
    1521.413       62.000       86.398     1565.352
    1522.415       63.900       86.672     1565.352
    1523.415       63.900       86.172     1565.352
    1524.417       65.900       85.930     1565.352
    1525.418       68.900       86.719     1565.352
