# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     748.688       30.000     3650.172     4836.719
     749.689       45.900     3651.059     4836.719
     750.690       85.900     3664.461     4900.719
     751.692       94.900     3672.195     4900.719
     752.693       90.900     3679.414     4900.719
     753.694       85.900     3687.664     4900.719
     754.695       99.900     3695.398     4900.719
     755.696      100.000     3703.648     4900.719
     756.697       94.900     3711.383     4900.719
     757.698       90.900     3714.973     4900.719
     758.699       81.900     3714.973     4900.719
     759.700       61.000     3730.438     4964.719
     760.701       55.900     3736.109     4964.719
     761.702       62.900     3739.977     4964.719
     762.703       79.000     3747.711     4964.719
     763.704       59.900     3751.578     4964.719
     764.705       71.900     3757.508     4964.719
     765.706       63.900     3763.180     4964.719
     766.707       68.900     3768.852     4964.719
     767.708       78.000     3776.328     4964.719
     768.709       99.900     3778.359     4964.719
     769.710       75.900     3792.270     5028.719
     770.712       49.900     3795.879     5028.719
     771.713       38.000     3801.035     5028.719
     772.714       54.900     3806.449     5028.719
     773.716       54.900     3811.605     5028.719
     774.717       66.900     3816.246     5028.719
     775.717       48.000     3822.176     5028.719
     776.719       51.900     3827.848     5028.719
     777.720       36.000     3832.746     5028.719
     778.721       38.000     3836.871     5028.719
     779.722       27.000     3839.707     5028.719
     780.723       59.900     3842.566     5028.719
     781.724       45.000     3843.930     5030.082
     782.725       40.000     3856.039     5095.457
     783.725       62.000     3861.453     5095.457
     784.727       30.000     3864.289     5095.457
     785.728       67.900     3869.961     5095.457
     786.729       79.900     3876.406     5095.457
     787.729       81.000     3882.852     5095.457
     788.731       52.900     3889.297     5095.457
     789.732       66.900     3893.680     5095.457
     790.733       49.900     3899.867     5095.457
     791.733       32.000     3903.219     5095.457
     792.735       49.900     3906.570     5095.457
     793.735       41.000     3908.391     5095.457
     794.736       55.900     3909.535     5095.457
     795.737       42.900     3910.988     5096.828
     796.738       55.900     3924.477     5160.828
     797.739       43.000     3929.633     5160.828
     798.740       39.000     3932.984     5160.828
     799.740       18.000     3934.273     5160.828
     800.740        0.000     3934.273     5160.828
     801.741        1.000     3934.273     5160.828
     802.741        1.000     3934.273     5160.828
     803.741        0.000     3934.273     5160.828
     804.742        1.000     3937.883     5164.520
     805.743        0.000     3944.844     5171.355
     806.744        1.000     3951.547     5178.191
     807.745        1.000     3958.508     5185.027
     808.746        1.000     3965.211     5191.863
     809.747        0.000     3972.172     5198.699
     810.748        1.000     3978.875     5205.535
     811.749        1.000     3985.836     5212.371
     812.750        1.000     3992.539     5219.207
     813.752        0.000     3999.500     5226.043
     814.753        1.000     4006.203     5232.879
     815.754        1.000     4013.164     5239.715
     816.755        0.000     4019.867     5246.551
     817.756        1.000     4026.828     5253.387
     818.757        1.000     4033.531     5260.223
     819.758        1.000     4040.492     5267.059
     820.760        1.000     4047.195     5273.895
     821.761        0.000     4054.156     5280.734
     822.762        1.000     4060.859     5287.570
     823.763        1.000     4067.820     5294.406
     824.764        1.000     4074.523     5301.242
     825.765        0.000     4081.484     5308.078
     826.766        1.000     4088.188     5314.914
     827.767        0.000     4095.148     5321.750
     828.768        1.000     4102.109     5328.586
     829.769        1.000     4108.812     5335.422
     830.770        1.000     4115.773     5342.258
     831.772        0.000     4122.477     5349.094
     832.772        1.000     4129.438     5355.930
     833.772        0.000     4136.141     5362.766
     834.773       19.000     4142.844     5368.234
     835.773       17.000     3927.121     5150.848
     836.773       30.000     3929.957     5150.848
     837.774       39.900     3934.340     5150.848
     838.776       38.000     3938.207     5150.848
     839.777       36.000     3942.590     5150.848
     840.778       42.900     3946.457     5150.848
     841.780       74.900     3953.418     5150.848
     842.780       72.000     3960.637     5150.848
     843.781       80.900     3968.570     5155.332
     844.782       89.900     3986.469     5223.449
     845.782       87.000     3994.977     5223.449
     846.784       82.900     4002.195     5223.449
     847.784       77.000     4009.672     5223.449
     848.784       56.000     4015.344     5223.449
     849.785       63.000     4021.016     5223.449
     850.786       78.900     4028.492     5223.449
     851.786       61.000     4034.164     5223.449
     852.788       79.900     4037.309     5223.449
     853.789       72.900     4039.160     5287.449
     854.790       54.900     4053.598     5287.449
     855.791       39.000     4056.949     5287.449
     856.792       51.900     4061.848     5287.449
     857.793       39.000     4065.199     5287.449
     858.794       51.900     4069.324     5287.449
     859.796       21.000     4070.871     5287.449
     860.797       16.000     4072.160     5287.449
     861.797       12.000     4073.707     5287.449
     862.798        1.000     4073.707     5287.449
     863.800        0.000     4073.707     5287.449
     864.801        1.000     4073.707     5287.449
     865.802        1.000     4077.574     5291.152
     866.803        1.000     4084.277     5297.988
     867.805        0.000     4091.238     5304.824
     868.806        1.000     4097.941     5311.660
     869.807        1.000     4104.902     5318.496
     870.808        1.000     4111.605     5325.332
     871.809        1.000     4118.566     5332.168
     872.810        0.000     4125.270     5339.004
     873.812        1.000     4132.230     5345.840
     874.813        1.000     4138.934     5352.676
     875.813       15.000     4145.121     5357.461
     876.815        0.000     4145.121     5357.461
     877.816        0.000     4145.121     5357.461
     878.817        1.000     4145.121     5357.461
     879.818        0.000     4145.121     5357.461
     880.819        1.000     4145.121     5357.461
     881.820        0.000     4145.121     5357.461
     882.820        1.000     4145.121     5357.461
     883.821        1.000     4145.121     5357.461
     884.821        0.000     4145.121     5357.461
     885.821        0.000     4145.121     5357.461
     886.822        1.000     4145.121     5357.461
     887.822        0.000     4145.121     5357.461
     888.823        1.000     4145.121     5357.461
     889.824        0.000     4145.121     5357.461
     890.824        1.000     4148.473     5360.879
     891.825        1.000     4155.434     5367.715
     892.827        0.000     4162.137     5374.551
     893.828        1.000     4169.098     5381.387
     894.829        1.000     4175.801     5388.223
     895.830        1.000     4182.762     5395.059
     896.832        0.000     4189.465     5401.898
     897.833        1.000     4196.426     5408.734
     898.834        0.000     4203.129     5415.570
     899.835        1.000     4210.090     5422.406
     900.836        1.000     4216.793     5429.242
     901.837        1.000     4223.754     5436.078
     902.837        1.000     4230.457     5442.914
     903.839        1.000     4237.418     5449.750
     904.840       22.000     4069.039     5279.531
     905.841       31.000     4071.871     5279.531
     906.842       25.000     4074.707     5279.531
     907.844       33.000     4077.801     5279.531
     908.844       43.000     4081.152     5279.531
     909.844       53.000     4086.309     5279.531
     910.845       70.900     4093.270     5279.531
     911.847       98.900     4101.938     5288.133
     912.848       99.900     4119.918     5354.195
     913.849       99.900     4128.941     5354.195
     914.850       99.900     4138.996     5354.195
     915.851       26.000     4142.605     5354.195
     916.852       60.900     4146.730     5354.195
     917.853       51.900     4151.113     5354.195
     918.853       48.000     4155.496     5354.195
     919.854       41.000     4159.879     5354.195
     920.855       65.900     4165.551     5354.195
     921.856       75.900     4167.098     5354.195
     922.856       73.000     4180.395     5418.875
     923.857       82.900     4187.871     5418.875
     924.857       78.000     4196.121     5418.875
     925.859       43.900     4199.215     5418.875
     926.860       65.900     4206.434     5418.875
     927.860       85.000     4213.910     5418.875
     928.861       51.900     4221.129     5418.875
     929.863       62.900     4227.574     5418.875
     930.864       68.900     4231.973     5418.875
     931.865       63.900     4232.090     5418.875
     932.866       70.900     4249.961     5485.613
     933.868       41.900     4252.797     5485.613
     934.868       67.000     4258.727     5485.613
     935.869       61.900     4268.781     5485.613
     936.869       78.000     4276.000     5485.613
     937.871       84.900     4283.477     5485.613
     938.872       80.900     4291.211     5485.613
     939.872       85.000     4297.676     5485.613
     940.873       90.900     4299.590     5550.293
     941.875       80.900     4316.090     5550.293
     942.876       76.900     4323.566     5550.293
     943.877       69.900     4329.496     5550.293
     944.877       42.000     4334.910     5550.293
     945.878       62.000     4340.066     5550.293
     946.879       98.900     4348.832     5550.293
     947.880      100.900     4356.051     5550.293
     948.881       60.000     4361.742     5550.293
     949.882       50.000     4362.371     5550.293
     950.883       43.900     4362.566     5550.293
     951.884       44.000     4364.168     5551.664
     952.885       30.000     4379.453     5617.031
     953.886       73.900     4385.125     5617.031
     954.887       79.000     4392.344     5617.031
     955.888       89.900     4399.562     5617.031
     956.888       84.000     4406.523     5617.031
     957.889       67.900     4413.742     5617.031
     958.890       65.000     4421.477     5617.031
     959.890       60.000     4428.438     5617.031
     960.890       68.000     4429.938     5617.031
     961.891       63.900     4442.566     5681.711
     962.892       54.000     4449.527     5681.711
     963.893       34.000     4453.652     5681.711
     964.894       36.000     4457.777     5681.711
     965.895       61.900     4463.191     5681.711
     966.896       51.900     4469.895     5681.711
     967.897       69.900     4475.566     5681.711
     968.899       92.900     4482.270     5681.711
     969.900       71.900     4489.230     5681.711
     970.901       52.000     4494.730     5681.711
     971.902       49.900     4494.730     5681.711
     972.903       57.900     4506.668     5747.082
     973.904       60.000     4513.113     5747.082
     974.904       38.000     4517.754     5747.082
     975.905       46.900     4521.879     5747.082
     976.906       43.000     4524.457     5747.082
     977.907       33.000     4528.324     5747.082
     978.908       48.000     4531.160     5747.082
     979.909       33.000     4535.543     5747.082
     980.910       33.000     4538.379     5747.082
     981.912       31.000     4541.215     5747.082
     982.912       13.000     4542.504     5747.082
     983.913       28.000     4545.340     5747.082
     984.914       41.900     4549.465     5747.082
     985.915       27.000     4552.301     5747.082
     986.916       42.000     4556.426     5747.082
     987.917       26.000     4559.004     5747.082
     988.918       36.000     4559.172     5747.082
     989.919       25.000     4559.172     5747.082
     990.920       23.000     4559.684     5747.762
     991.921       28.000     4571.801     5811.762
     992.922       12.000     4573.348     5811.762
     993.923       12.000     4574.637     5811.762
     994.924       11.000     4575.926     5811.762
     995.925        1.000     4575.926     5811.762
     996.926       13.000     4577.473     5811.762
     997.926        1.000     4577.473     5811.762
     998.926        1.000     4577.473     5811.762
     999.928       14.000     4578.762     5811.762
    1000.929        0.000     4578.762     5811.762
    1001.930       14.000     4580.023     5811.762
    1002.930        0.000     4580.023     5811.762
    1003.930        0.000     4580.023     5811.762
    1004.931        1.000     4580.023     5811.762
    1005.932        1.000     4580.023     5811.762
    1006.933        0.000     4580.207     5812.039
    1007.933        1.000     4586.910     5818.875
    1008.934        1.000     4593.809     5825.711
    1009.935        1.000     4600.512     5832.547
    1010.936        0.000     4607.473     5839.383
    1011.937        1.000     4614.086     5846.219
    1012.938        1.000     4621.047     5853.055
    1013.939        1.000     4627.750     5859.891
    1014.940        1.000     4634.625     5866.727
    1015.941        0.000     4641.328     5873.562
    1016.942        1.000     4647.805     5880.398
    1017.943        1.000     4654.508     5887.238
    1018.944        1.000     4661.469     5894.074
    1019.944        0.000     4668.172     5900.910
    1020.945        1.000     4675.133     5907.746
    1021.946        1.000     4681.836     5914.582
    1022.948        1.000     4688.797     5921.418
    1023.949        0.000     4695.500     5928.254
    1024.950        1.000     4702.461     5935.090
    1025.950        1.000     4709.164     5941.926
    1026.952        1.000     4716.125     5948.762
    1027.953        1.000     4722.828     5955.598
    1028.954        0.000     4729.789     5962.434
    1029.956        1.000     4736.492     5969.270
    1030.956        1.000     4743.453     5976.105
    1031.957        1.000     4750.414     5982.941
    1032.958        1.000     4757.117     5989.777
    1033.960        0.000     4764.078     5996.613
    1034.961        1.000     4770.699     6003.449
    1035.962        1.000     4777.660     6010.285
    1036.963        1.000     4784.363     6017.121
    1037.964        1.000     4791.238     6023.957
    1038.965        0.000     4797.941     6030.793
    1039.966        1.000     4804.902     6037.629
    1040.967        1.000     4811.605     6044.465
    1041.968        1.000     4818.516     6051.301
    1042.969       10.000     4821.094     6054.035
    1043.970       13.000     4571.703     5801.785
    1044.971       28.000     4574.539     5801.785
    1045.972       16.000     4575.828     5801.785
    1046.973       27.000     4578.664     5801.785
    1047.974       37.000     4582.789     5801.785
    1048.974       33.000     4586.656     5801.785
    1049.975       34.000     4590.781     5801.785
    1050.976       29.000     4593.617     5801.785
    1051.977       41.900     4597.742     5801.785
    1052.978       34.000     4600.320     5801.785
    1053.980       44.900     4604.445     5801.785
    1054.981       55.900     4610.117     5801.785
    1055.981       60.000     4615.875     5806.270
    1056.982       55.000     4627.996     5874.387
    1057.982       58.000     4635.223     5874.387
    1058.983       77.900     4641.828     5874.387
    1059.984       70.900     4648.789     5874.387
    1060.985       32.000     4652.656     5874.387
    1061.986       39.000     4656.781     5874.387
    1062.988       48.900     4660.820     5874.387
    1063.988       27.000     4664.945     5874.387
    1064.989       27.000     4667.781     5874.387
    1065.990       41.900     4671.832     5874.387
    1066.992       55.900     4675.957     5874.387
    1067.992       80.000     4682.660     5874.387
    1068.993       55.900     4684.141     5874.387
    1069.994       73.900     4697.801     5939.762
    1070.995       78.900     4704.762     5939.762
    1071.996       58.000     4710.105     5939.762
    1072.997       52.900     4715.520     5939.762
    1073.998       37.000     4719.645     5939.762
    1074.999       40.000     4725.016     5939.762
    1076.000       73.900     4730.430     5939.762
    1077.001       49.900     4734.555     5939.762
    1078.001       47.000     4738.680     5939.762
    1079.003       64.900     4745.547     5939.762
    1080.004       55.900     4749.672     5939.762
    1081.004       74.000     4749.680     5939.762
    1082.006       44.900     4751.734     5941.816
    1083.007       38.900     4764.996     6005.816
    1084.008       36.000     4768.863     6005.816
    1085.008       50.000     4772.988     6005.816
    1086.009       57.900     4779.848     6005.816
    1087.011       23.000     4782.426     6005.816
    1088.012       36.000     4785.262     6005.816
    1089.014       45.900     4787.891     6005.816
    1090.014       43.000     4792.016     6005.816
    1091.014       76.000     4796.656     6005.816
    1092.015       98.900     4803.781     6005.816
    1093.016      100.000     4813.062     6005.816
    1094.017       98.900     4814.902     6005.816
    1095.018       92.900     4830.164     6072.551
    1096.019       20.000     4833.254     6072.551
    1097.020       29.000     4837.121     6072.551
    1098.021       28.000     4841.246     6072.551
    1099.022       53.900     4847.949     6072.551
    1100.023       65.000     4854.852     6072.551
    1101.024       61.900     4860.266     6072.551
    1102.025       62.900     4866.859     6072.551
    1103.026       45.900     4875.109     6072.551
    1104.027       40.000     4880.754     6072.551
    1105.028       40.000     4880.645     6072.551
    1106.029       51.900     4893.789     6137.230
    1107.030       35.000     4897.805     6137.230
    1108.030       50.000     4900.637     6137.230
    1109.032       49.900     4904.762     6137.230
    1110.033       47.900     4908.383     6137.230
    1111.036       57.800     4910.961     6137.230
    1112.037       42.000     4915.086     6137.230
    1113.037       59.000     4917.922     6137.230
    1114.038       46.900     4922.047     6137.230
    1115.040       59.900     4924.625     6137.230
    1116.041       64.900     4928.668     6137.230
    1117.041       39.000     4932.676     6137.230
    1118.042       53.000     4935.512     6137.230
    1119.043       50.900     4939.637     6137.230
    1120.044       89.900     4945.051     6137.230
    1121.044       79.000     4945.137     6137.230
    1122.045       82.900     4946.422     6138.602
    1123.047       55.900     4948.387     6140.652
    1124.048       53.900     4960.816     6204.652
    1125.049       52.900     4966.230     6204.652
    1126.050       40.900     4970.613     6204.652
    1127.051       45.000     4974.738     6204.652
    1128.052       32.000     4977.574     6204.652
    1129.053       32.000     4980.566     6204.652
    1130.054       46.900     4984.949     6204.652
    1131.055       48.000     4989.332     6204.652
    1132.056       70.000     4996.180     6204.652
    1133.056       72.000     5003.398     6204.652
    1134.057       76.900     5011.391     6204.652
    1135.058       84.900     5011.363     6204.652
    1136.060       62.900     5015.707     6208.754
    1137.060       32.000     5028.816     6272.754
    1138.061       35.000     5031.910     6272.754
    1139.061       74.000     5036.809     6272.754
    1140.062       45.000     5042.223     6272.754
    1141.062       58.000     5045.574     6272.754
    1142.063       83.900     5054.238     6272.754
    1143.064       39.000     5056.957     6272.754
    1144.064       36.000     5059.793     6272.754
    1145.064       17.000     5061.340     6272.754
    1146.066        1.000     5061.238     6272.754
    1147.067        0.000     5061.238     6272.754
    1148.068        1.000     5061.238     6272.754
    1149.068        0.000     5061.238     6272.754
    1150.069        1.000     5061.238     6272.754
    1151.071        0.000     5065.621     6277.129
    1152.072       30.000     5054.879     6263.457
    1153.073       17.000     5056.168     6263.457
    1154.073        1.000     5056.168     6263.457
    1155.075        0.000     5056.168     6263.457
    1156.076        1.000     5056.066     6263.457
    1157.077        0.000     5059.934     6267.559
    1158.078        2.000     5066.895     6274.395
    1159.080        0.000     5073.598     6281.230
    1160.080        1.000     5080.441     6288.066
    1161.081        0.000     5087.145     6294.906
    1162.083        1.000     5094.105     6301.742
    1163.084        1.000     5100.699     6308.578
    1164.085        0.000     5107.535     6315.414
    1165.085        1.000     5114.238     6322.250
    1166.086        1.000     5121.199     6329.086
    1167.087        1.000     5127.902     6335.922
    1168.088        0.000     5134.754     6342.758
    1169.089        1.000     5141.457     6349.594
    1170.090        1.000     5148.418     6356.430
    1171.091        1.000     5155.000     6363.266
    1172.092        0.000     5161.961     6370.102
    1173.093        1.000     5168.664     6376.938
    1174.094        1.000     5175.516     6383.773
    1175.096        0.000     5182.219     6390.609
    1176.097        1.000     5189.180     6397.445
    1177.097        1.000     5195.883     6404.281
    1178.098        1.000     5202.719     6411.117
    1179.098       19.000     5056.785     6263.457
    1180.099       31.000     5059.359     6263.457
    1181.100       46.000     5063.742     6263.457
    1182.101       53.900     5067.867     6263.457
    1183.102       94.900     5073.531     6267.945
    1184.103       89.900     5093.633     6340.180
    1185.104       76.900     5100.594     6340.180
    1186.104       75.000     5107.812     6340.180
    1187.105       78.000     5114.184     6340.180
    1188.106       77.900     5121.145     6340.180
    1189.106       80.000     5128.312     6340.180
    1190.108       33.000     5131.086     6340.180
    1191.109       81.900     5138.047     6340.180
    1192.109       88.000     5145.133     6340.180
    1193.111       50.900     5145.305     6340.180
    1194.112       89.900     5156.398     6404.180
    1195.112       66.000     5161.938     6404.180
    1196.114       97.900     5167.148     6404.180
    1197.114      100.000     5175.188     6404.180
    1198.115       86.900     5181.391     6404.180
    1199.116       88.900     5188.246     6404.180
    1200.117       79.900     5195.105     6404.180
    1201.118       69.900     5201.992     6404.180
    1202.120       78.900     5206.121     6404.180
    1203.120      139.900     5201.418     6404.180
    1204.122       72.900     5217.152     6468.180
    1205.122       71.000     5223.930     6468.180
    1206.123       35.000     5228.055     6468.180
    1207.124       76.900     5242.598     6468.180
    1208.125       39.000     5234.391     6468.180
    1209.126       32.000     5236.969     6468.180
    1210.127       85.900     5241.566     6468.180
    1211.128       31.000     5244.402     6468.180
    1212.129       88.900     5260.758     6468.180
    1213.130       45.000     5252.102     6468.180
    1214.131       34.000     5256.227     6468.180
    1215.132       93.900     5260.254     6468.180
    1216.133       33.000     5264.121     6468.180
    1217.133       81.000     5277.121     6468.180
    1218.134       47.000     5264.250     6468.180
    1219.135       31.000     5274.816     6532.180
    1220.136       24.000     5277.652     6532.180
    1221.137       25.000     5280.352     6532.180
    1222.138        1.000     5280.352     6532.180
    1223.139        0.000     5280.352     6532.180
    1224.140        0.000     5280.352     6532.180
    1225.141        2.000     5280.211     6532.180
    1226.143        0.000     5280.211     6532.180
    1227.144        1.000     5280.984     6533.129
    1228.145        0.000     5287.945     6539.965
    1229.145       12.000     5292.586     6543.383
    1230.145        0.000     5292.449     6543.383
    1231.146        1.000     5292.449     6543.383
    1232.147       11.000     5270.715     6520.141
    1233.148        8.000     5270.715     6520.141
    1234.149       15.000     5273.152     6520.141
    1235.150       21.000     5275.988     6520.141
    1236.151       30.000     5278.824     6520.141
    1237.151       22.000     5281.402     6520.141
    1238.152       35.000     5286.680     6520.141
    1239.152       37.000     5290.805     6520.141
    1240.153       38.000     5299.055     6520.141
    1241.154       31.000     5304.469     6520.141
    1242.155       81.900     5308.641     6520.141
    1243.156       47.000     5314.312     6520.141
    1244.157       48.900     5320.051     6524.629
    1245.157       67.000     5326.773     6531.492
    1246.159       57.900     5330.445     6535.594
    1247.160       42.000     5333.609     6538.328
    1248.161       41.900     5336.879     6541.746
    1249.162       43.900     5340.297     6545.164
    1250.164       45.900     5343.031     6547.898
    1251.164       59.000     5357.840     6611.898
    1252.165       50.000     5364.543     6611.898
    1253.166       56.900     5371.355     6611.898
    1254.167       58.900     5378.059     6611.898
    1255.168       63.900     5385.020     6611.898
    1256.169       63.000     5391.578     6611.898
    1257.170       64.900     5398.539     6611.898
    1258.170       69.000     5405.242     6611.898
    1259.171       56.900     5406.707     6611.898
    1260.172       55.000     5410.125     6615.316
    1261.173       51.900     5413.543     6618.734
    1262.174       53.000     5427.059     6682.734
    1263.175       60.900     5433.504     6682.734
    1264.176       71.900     5440.207     6682.734
    1265.176       70.000     5447.016     6682.734
    1266.177       71.000     5453.719     6682.734
    1267.177       68.000     5460.680     6682.734
    1268.177       49.000     5465.949     6682.734
    1269.179       48.900     5472.910     6682.734
    1270.179       72.000     5475.711     6682.734
    1271.180       76.900     5477.125     6682.734
    1272.180       65.000     5493.105     6746.734
    1273.181       54.900     5500.066     6746.734
    1274.182       66.000     5506.770     6746.734
    1275.182       67.000     5513.578     6746.734
    1276.183       72.000     5520.281     6746.734
    1277.184       61.900     5527.098     6746.734
    1278.185       53.900     5529.676     6746.734
    1279.186       53.900     5539.520     6746.734
    1280.187       60.900     5539.359     6746.734
    1281.188       58.000     5555.598     6812.098
    1282.189       59.900     5562.301     6812.098
    1283.190       62.900     5569.117     6812.098
    1284.192       77.900     5575.820     6812.098
    1285.193       70.900     5582.621     6812.098
    1286.194       65.900     5589.324     6812.098
    1287.194       73.000     5596.285     6812.098
    1288.195       71.000     5602.844     6812.098
    1289.196       66.900     5604.387     6812.098
    1290.196       56.000     5605.758     6813.469
    1291.197       67.900     5609.016     6816.887
    1292.198       72.000     5612.262     6820.305
    1293.198       27.000     5623.516     6884.305
    1294.199       30.000     5625.945     6884.305
    1295.200       59.000     5631.617     6884.305
    1296.200       77.000     5638.578     6884.305
    1297.201       70.900     5644.863     6884.305
    1298.202       64.900     5651.566     6884.305
    1299.204       64.900     5658.527     6884.305
    1300.204       28.000     5660.957     6884.305
    1301.205       28.000     5663.793     6884.305
    1302.206       67.000     5670.754     6884.305
    1303.207       45.900     5674.461     6884.305
    1304.208       73.900     5676.078     6884.305
    1305.209       48.900     5678.129     6886.355
    1306.210       67.900     5691.719     6951.723
    1307.212       74.900     5698.422     6951.723
    1308.213       72.900     5705.641     6951.723
    1309.214       59.900     5710.898     6951.723
    1310.215       76.900     5717.602     6951.723
    1311.216       50.000     5722.867     6951.723
    1312.217       76.900     5729.570     6951.723
    1313.218       72.900     5736.531     6951.723
    1314.220       60.900     5741.926     6951.723
    1315.221       56.900     5741.926     6951.723
    1316.222       66.900     5756.836     7015.723
    1317.223       64.900     5763.395     7015.723
    1318.224       69.000     5770.355     7015.723
    1319.225       72.900     5777.059     7015.723
    1320.226       74.900     5783.867     7015.723
    1321.228       74.900     5790.570     7015.723
    1322.229       83.900     5797.387     7015.723
    1323.229       65.000     5802.801     7015.723
    1324.230       59.900     5805.633     7015.723
    1325.231       64.900     5805.633     7015.723
    1326.232       84.900     5821.203     7080.402
    1327.233       66.900     5827.906     7080.402
    1328.234       60.900     5833.434     7080.402
    1329.235       79.900     5840.137     7080.402
    1330.236       65.000     5845.551     7080.402
    1331.237       64.900     5851.074     7080.402
    1332.238       80.900     5857.777     7080.402
    1333.239       71.900     5864.738     7080.402
    1334.240       54.000     5870.094     7080.402
    1335.241       61.900     5870.094     7080.402
    1336.242       64.900     5873.516     7083.824
    1337.243       48.900     5874.738     7085.191
    1338.244       47.000     5889.172     7149.191
    1339.246       33.000     5894.586     7149.191
    1340.246       70.000     5901.145     7149.191
    1341.247       78.900     5908.105     7149.191
    1342.248       85.900     5913.637     7149.191
    1343.248       89.000     5921.371     7149.191
    1344.249       66.900     5924.207     7149.191
    1345.251       72.900     5935.156     7149.191
    1346.252       85.900     5939.988     7150.551
    1347.253       80.900     5944.848     7217.980
    1348.254       90.900     5961.723     7217.980
    1349.256       97.900     5971.004     7217.980
    1350.257       94.900     5979.375     7217.980
    1351.257       98.000     5988.141     7217.980
    1352.258       99.900     5996.766     7217.980
    1353.259       99.900     6003.984     7217.980
    1354.260       99.900     6006.547     7217.980
    1355.260       81.000     6018.012     7281.980
    1356.261       97.900     6025.230     7281.980
    1357.263       86.900     6030.762     7281.980
    1358.264       83.900     6037.723     7281.980
    1359.264      100.000     6045.457     7281.980
    1360.265       98.900     6052.676     7281.980
    1361.267       98.900     6061.441     7281.980
    1362.268       99.900     6070.207     7281.980
    1363.268       53.000     6070.484     7281.980
    1364.269       38.000     6070.414     7281.980
    1365.270       19.000     6070.926     7282.656
    1366.271       39.000     6073.125     7284.715
    1367.272       57.900     6086.094     7348.715
    1368.272       79.000     6091.609     7348.715
    1369.273      100.000     6097.281     7348.715
    1370.274       98.900     6104.500     7348.715
    1371.275       87.900     6112.605     7348.715
    1372.276       75.900     6119.309     7348.715
    1373.277       97.900     6124.840     7348.715
    1374.278       99.900     6133.348     7348.715
    1375.279       98.900     6137.082     7348.715
    1376.280      100.000     6147.906     7412.715
    1377.281       91.900     6156.414     7412.715
    1378.282       75.900     6161.969     7412.715
    1379.284       50.900     6166.094     7412.715
    1380.285       59.900     6172.023     7412.715
    1381.286       62.900     6178.469     7412.715
    1382.288       53.900     6183.883     7412.715
    1383.289       67.900     6190.676     7412.715
    1384.289       60.000     6197.379     7412.715
    1385.290       85.000     6200.164     7412.715
    1386.291       74.900     6202.125     7414.766
    1387.292       75.900     6216.551     7480.816
    1388.293       77.900     6223.512     7480.816
    1389.294       72.900     6230.473     7480.816
    1390.295       53.000     6234.340     7480.816
    1391.296       40.000     6238.723     7480.816
    1392.297       75.900     6245.059     7480.816
    1393.297       50.000     6250.730     7480.816
    1394.298       44.000     6254.855     7480.816
    1395.300       65.900     6260.141     7480.816
    1396.301       44.900     6265.039     7480.816
    1397.302       51.900     6267.855     7480.816
    1398.303       80.900     6267.855     7480.816
    1399.304       83.000     6271.191     7484.234
    1400.305       63.900     6287.164     7549.602
    1401.306       41.900     6291.289     7549.602
    1402.308       56.900     6295.156     7549.602
    1403.309       62.900     6301.086     7549.602
    1404.310       56.900     6306.242     7549.602
    1405.311       76.000     6312.945     7549.602
    1406.312       67.900     6319.879     7549.602
    1407.313       71.900     6326.582     7549.602
    1408.315       79.900     6333.543     7549.602
    1409.315       84.000     6336.402     7549.602
    1410.316       86.900     6347.996     7614.281
    1411.317       94.900     6353.410     7614.281
    1412.318       86.900     6361.660     7614.281
    1413.319       73.900     6367.055     7614.281
    1414.320       43.000     6367.055     7614.281
    1415.321       79.900     6378.398     7614.281
    1416.322       98.900     6384.328     7614.281
    1417.323       99.900     6392.062     7614.281
    1418.324       43.000     6397.477     7614.281
    1419.325       37.000     6400.801     7614.281
    1420.326       37.000     6400.801     7614.281
    1421.327       32.000     6400.738     7614.281
    1422.328       35.000     6401.500     7614.969
    1423.328       60.000     6415.934     7681.703
    1424.329       99.900     6421.863     7681.703
    1425.331       99.900     6430.629     7681.703
    1426.332       97.900     6437.332     7681.703
    1427.332       99.000     6445.324     7681.703
    1428.333       99.900     6452.543     7681.703
    1429.334       77.900     6460.793     7681.703
    1430.335       38.900     6465.176     7681.703
    1431.336       63.000     6468.098     7681.703
    1432.336       26.000     6468.098     7681.703
    1433.337       53.900     6469.027     7682.383
    1434.339       77.900     6487.246     7749.805
    1435.340       81.900     6493.949     7749.805
    1436.341       82.900     6501.168     7749.805
    1437.341       77.000     6507.871     7749.805
    1438.342       71.000     6515.090     7749.805
    1439.343       82.900     6521.535     7749.805
    1440.344       79.900     6528.496     7749.805
    1441.345       51.900     6532.609     7749.805
    1442.345      100.000     6535.535     7749.805
    1443.346       97.900     6538.195     7751.172
    1444.348       93.900     6555.062     7816.539
    1445.348       98.000     6562.281     7816.539
    1446.349       97.900     6570.789     7816.539
    1447.351       99.900     6578.457     7816.539
    1448.352       99.900     6586.191     7816.539
    1449.353       98.900     6594.699     7816.539
    1450.354       89.900     6601.660     7816.539
    1451.355       99.900     6602.344     7816.539
    1452.356       75.000     6615.879     7880.539
    1453.357       99.900     6621.285     7880.539
    1454.358       43.900     6625.410     7880.539
    1455.359       60.900     6630.824     7880.539
    1456.360       51.000     6635.465     7880.539
    1457.360       51.000     6639.590     7880.539
    1458.361       49.900     6643.199     7880.539
    1459.362       83.000     6648.871     7880.539
